date,open,high,low,close,volume
2025-05-28 00:00:00+05:30,1260.0,1263.9,1252.4,1257.8,872186
2025-05-29 00:00:00+05:30,1257.5,1273.5,1256.4,1262.1,979339
2025-05-30 00:00:00+05:30,1260.4,1273.0,1255.0,1262.8,2725042
2025-06-02 00:00:00+05:30,1260.0,1262.5,1244.0,1246.0,1068841
2025-06-03 00:00:00+05:30,1248.1,1259.4,1224.4,1228.1,1436642
2025-06-04 00:00:00+05:30,1230.1,1236.8,1225.1,1229.4,458790
2025-06-05 00:00:00+05:30,1230.0,1251.9,1225.5,1247.5,1012011
2025-06-06 00:00:00+05:30,1252.8,1274.0,1250.0,1271.1,973152
2025-06-09 00:00:00+05:30,1274.8,1301.0,1274.5,1286.5,1637335
2025-06-10 00:00:00+05:30,1295.0,1319.7,1271.5,1317.7,2445395
2025-06-11 00:00:00+05:30,1327.7,1328.0,1297.0,1312.3,2233115
2025-06-12 00:00:00+05:30,1312.3,1319.5,1282.2,1289.9,1234601
2025-06-13 00:00:00+05:30,1262.0,1292.6,1262.0,1277.2,800998
2025-06-16 00:00:00+05:30,1272.8,1316.7,1266.6,1313.6,1362428
2025-06-17 00:00:00+05:30,1313.6,1322.5,1282.3,1294.2,2527321
2025-06-18 00:00:00+05:30,1269.8,1294.7,1261.5,1291.5,2428626
2025-06-19 00:00:00+05:30,1290.0,1296.7,1255.0,1261.0,1278610
2025-06-20 00:00:00+05:30,1251.5,1312.0,1246.5,1293.9,1563026
2025-06-23 00:00:00+05:30,1279.9,1304.0,1264.2,1294.2,1352440
2025-06-24 00:00:00+05:30,1307.0,1329.9,1301.6,1306.2,1990620
2025-06-25 00:00:00+05:30,1307.7,1316.9,1299.2,1311.0,1394524
2025-06-26 00:00:00+05:30,1322.2,1340.9,1305.0,1317.1,2728104
2025-06-27 00:00:00+05:30,1322.9,1329.7,1298.0,1305.3,4533397
2025-06-30 00:00:00+05:30,1310.0,1320.0,1300.0,1314.1,1352048
2025-07-01 00:00:00+05:30,1319.0,1332.5,1312.4,1326.5,1406545
2025-07-02 00:00:00+05:30,1326.0,1343.0,1315.1,1332.8,1408061
2025-07-03 00:00:00+05:30,1337.0,1380.0,1327.3,1367.0,2797627
2025-07-04 00:00:00+05:30,1369.7,1394.2,1353.3,1364.4,1780860
2025-07-07 00:00:00+05:30,1364.0,1368.5,1340.0,1365.7,874270
2025-07-08 00:00:00+05:30,1367.0,1373.0,1350.5,1371.2,616481
2025-07-09 00:00:00+05:30,1360.9,1382.4,1360.9,1366.9,1046247
2025-07-10 00:00:00+05:30,1365.0,1375.0,1361.8,1368.9,812127
2025-07-11 00:00:00+05:30,1370.0,1371.9,1353.3,1369.5,865797
2025-07-14 00:00:00+05:30,1370.0,1379.4,1361.3,1376.8,684695
2025-07-15 00:00:00+05:30,1376.5,1400.0,1375.0,1396.6,1387726
2025-07-16 00:00:00+05:30,1392.1,1399.9,1378.9,1397.3,1646006
2025-07-17 00:00:00+05:30,1400.0,1400.0,1387.0,1390.7,934758
2025-07-18 00:00:00+05:30,1385.1,1395.0,1369.0,1377.0,1041006
2025-07-21 00:00:00+05:30,1370.5,1392.0,1369.8,1385.7,483190
2025-07-22 00:00:00+05:30,1372.2,1378.3,1342.8,1357.4,1649309
2025-07-23 00:00:00+05:30,1356.3,1369.0,1348.0,1367.6,392460
2025-07-24 00:00:00+05:30,1360.0,1365.7,1341.8,1344.0,890104
2025-07-25 00:00:00+05:30,1337.5,1341.4,1307.3,1315.6,925449
2025-07-28 00:00:00+05:30,1303.3,1334.8,1301.2,1320.5,884988
2025-07-29 00:00:00+05:30,1308.6,1340.0,1308.6,1335.1,624288
2025-07-30 00:00:00+05:30,1320.0,1338.6,1315.3,1336.0,533140
2025-07-31 00:00:00+05:30,1320.0,1348.8,1315.0,1327.7,712912
2025-08-01 00:00:00+05:30,1326.8,1326.8,1306.0,1317.4,449595
2025-08-04 00:00:00+05:30,1308.0,1346.0,1308.0,1341.8,366914
2025-08-05 00:00:00+05:30,1340.0,1340.0,1312.1,1317.0,316284
2025-08-06 00:00:00+05:30,1319.0,1324.2,1302.5,1314.2,441055
2025-08-07 00:00:00+05:30,1301.0,1327.4,1289.0,1309.2,595668
2025-08-08 00:00:00+05:30,1312.0,1323.5,1294.0,1304.9,590345
2025-08-11 00:00:00+05:30,1201.0,1250.0,1192.0,1245.2,4002006
2025-08-12 00:00:00+05:30,1229.9,1259.9,1229.0,1245.0,839568
2025-08-13 00:00:00+05:30,1249.9,1284.0,1243.7,1276.1,1199406
2025-08-14 00:00:00+05:30,1270.0,1279.6,1258.0,1274.8,569544
2025-08-18 00:00:00+05:30,1337.9,1402.2,1326.0,1349.2,5466642
2025-08-19 00:00:00+05:30,1345.0,1382.8,1345.0,1378.9,958153
2025-08-20 00:00:00+05:30,1388.8,1388.8,1363.7,1369.8,563772
2025-08-21 00:00:00+05:30,1368.1,1372.0,1344.3,1362.7,1270171
2025-08-22 00:00:00+05:30,1360.0,1386.2,1350.0,1353.2,616349
2025-08-25 00:00:00+05:30,1360.0,1371.8,1348.1,1357.4,578894
2025-08-26 00:00:00+05:30,1353.4,1365.3,1339.0,1347.3,1192978
2025-08-28 00:00:00+05:30,1347.3,1364.6,1334.1,1359.3,957868
2025-08-29 00:00:00+05:30,1351.0,1382.5,1345.9,1374.0,1097616
2025-09-01 00:00:00+05:30,1370.0,1426.1,1367.1,1411.9,1473916
2025-09-02 00:00:00+05:30,1418.9,1445.0,1410.5,1440.6,1403210
2025-09-03 00:00:00+05:30,1436.0,1438.6,1413.0,1430.3,1030877
2025-09-04 00:00:00+05:30,1470.0,1470.0,1398.0,1402.6,1790205
2025-09-05 00:00:00+05:30,1409.9,1437.4,1405.2,1432.8,1254002
2025-09-08 00:00:00+05:30,1430.0,1436.8,1413.1,1419.2,456972
2025-09-09 00:00:00+05:30,1420.0,1428.0,1405.3,1412.3,887526
2025-09-10 00:00:00+05:30,1417.0,1425.2,1384.0,1394.9,1046892
2025-09-11 00:00:00+05:30,1399.0,1399.0,1371.5,1395.3,1235017
2025-09-12 00:00:00+05:30,1396.2,1409.1,1392.4,1403.6,824826
2025-09-15 00:00:00+05:30,1402.5,1421.9,1400.0,1415.8,576808
2025-09-16 00:00:00+05:30,1417.9,1434.0,1413.1,1414.6,620757
2025-09-17 00:00:00+05:30,1417.4,1421.9,1400.3,1411.9,744641
2025-09-18 00:00:00+05:30,1411.1,1430.4,1402.5,1426.2,1125138
2025-09-19 00:00:00+05:30,1426.2,1437.9,1416.0,1419.9,1366319
2025-09-22 00:00:00+05:30,1415.0,1415.0,1370.0,1376.2,1492222
2025-09-23 00:00:00+05:30,1376.2,1386.4,1356.0,1372.7,799766
2025-09-24 00:00:00+05:30,1371.9,1377.0,1355.0,1372.3,1056484
2025-09-25 00:00:00+05:30,1370.0,1382.9,1360.6,1372.4,643040
2025-09-26 00:00:00+05:30,1369.0,1371.6,1332.7,1340.2,1100967
2025-09-29 00:00:00+05:30,1335.0,1383.0,1333.6,1374.5,1315242
2025-09-30 00:00:00+05:30,1375.9,1389.8,1341.1,1353.5,1300920
2025-10-01 00:00:00+05:30,1349.1,1364.3,1342.4,1353.5,1189113
2025-10-03 00:00:00+05:30,1350.0,1366.1,1346.1,1360.4,873058
2025-10-06 00:00:00+05:30,1355.0,1376.0,1332.9,1366.7,1048625
2025-10-07 00:00:00+05:30,1360.0,1377.4,1356.1,1372.2,1282213
2025-10-08 00:00:00+05:30,1367.1,1377.0,1341.4,1367.3,2610499
2025-10-09 00:00:00+05:30,1367.0,1395.0,1366.5,1382.0,1000102
2025-10-10 00:00:00+05:30,1399.0,1437.6,1390.3,1417.3,2611807
2025-10-13 00:00:00+05:30,1410.0,1411.5,1365.7,1378.5,1430691
2025-10-14 00:00:00+05:30,1378.5,1399.7,1378.5,1391.7,1087951
2025-10-15 00:00:00+05:30,1382.0,1416.0,1375.0,1412.1,1045348
2025-10-16 00:00:00+05:30,1410.0,1423.2,1405.1,1415.6,910378
2025-10-17 00:00:00+05:30,1410.0,1437.0,1410.0,1426.6,1075540
2025-10-20 00:00:00+05:30,1420.0,1448.0,1405.1,1444.8,1058298
2025-10-21 00:00:00+05:30,1440.0,1460.0,1432.9,1455.8,200517
2025-10-23 00:00:00+05:30,1450.0,1463.8,1427.7,1431.2,1121329
2025-10-24 00:00:00+05:30,1431.2,1450.0,1431.2,1441.4,539503
2025-10-27 00:00:00+05:30,1433.0,1445.4,1421.0,1436.6,1206234
2025-10-28 00:00:00+05:30,1431.0,1435.9,1404.4,1428.4,1157671
2025-10-29 00:00:00+05:30,1415.0,1425.9,1386.7,1418.8,613025
2025-10-30 00:00:00+05:30,1410.0,1425.2,1400.0,1419.8,941460
2025-10-31 00:00:00+05:30,1419.8,1423.9,1379.0,1383.6,1115615
2025-11-03 00:00:00+05:30,1375.0,1386.8,1352.6,1365.7,658410
2025-11-04 00:00:00+05:30,1360.0,1379.7,1355.0,1359.4,834615
2025-11-06 00:00:00+05:30,1356.0,1372.6,1288.1,1292.4,1703216
2025-11-07 00:00:00+05:30,1292.4,1327.3,1288.2,1321.5,666465
2025-11-10 00:00:00+05:30,1320.0,1374.8,1308.5,1340.7,1057635
2025-11-11 00:00:00+05:30,1330.0,1339.0,1299.0,1303.8,1314969
2025-11-12 00:00:00+05:30,1305.0,1343.0,1304.6,1337.6,960761
2025-11-13 00:00:00+05:30,1329.9,1345.0,1313.6,1336.9,906489
2025-11-14 00:00:00+05:30,1304.0,1385.5,1299.3,1350.9,4110953
2025-11-17 00:00:00+05:30,1354.0,1390.0,1353.1,1373.9,1487978
2025-11-18 00:00:00+05:30,1373.0,1395.8,1364.7,1384.2,768433
2025-11-19 00:00:00+05:30,1390.0,1404.5,1383.6,1401.8,709008
2025-11-20 00:00:00+05:30,1399.5,1418.0,1394.0,1411.8,656309
2025-11-21 00:00:00+05:30,1401.0,1418.0,1382.8,1395.8,1221980
2025-11-24 00:00:00+05:30,1390.5,1404.0,1346.3,1354.6,3415624
2025-11-25 00:00:00+05:30,1355.0,1365.5,1343.6,1356.3,591991
2025-11-26 00:00:00+05:30,1351.1,1392.5,1351.1,1387.0,477248
2025-11-27 00:00:00+05:30,1384.0,1402.9,1365.0,1398.0,625765
2025-11-28 00:00:00+05:30,1385.1,1388.4,1361.3,1376.3,1004263
2025-12-01 00:00:00+05:30,1375.0,1384.7,1356.0,1360.4,512237
2025-12-02 00:00:00+05:30,1355.0,1367.6,1341.9,1352.9,1208807
2025-12-03 00:00:00+05:30,1342.0,1375.0,1330.5,1335.9,845596
2025-12-04 00:00:00+05:30,1329.5,1343.4,1325.6,1329.4,509272
2025-12-05 00:00:00+05:30,1325.0,1330.8,1312.5,1327.0,568640
2025-12-08 00:00:00+05:30,1326.0,1329.9,1309.5,1322.5,335954
2025-12-09 00:00:00+05:30,1315.0,1339.9,1310.0,1335.9,529692
2025-12-10 00:00:00+05:30,1331.1,1345.7,1327.3,1340.9,610249
2025-12-11 00:00:00+05:30,1331.0,1356.0,1327.7,1353.4,454556
2025-12-12 00:00:00+05:30,1355.0,1379.7,1353.6,1377.2,371973
2025-12-15 00:00:00+05:30,1370.1,1391.0,1362.0,1388.9,215764
2025-12-16 00:00:00+05:30,1380.0,1402.3,1375.5,1394.3,569307
2025-12-17 00:00:00+05:30,1390.0,1396.0,1375.7,1380.5,662702
2025-12-18 00:00:00+05:30,1377.1,1425.9,1370.4,1401.7,1063259
2025-12-19 00:00:00+05:30,1397.0,1415.0,1364.5,1375.5,1059210
